user,item
5880,19794
5612,18336
5100,18421
148,18590
3620,6261
2586,5505
2268,449
3425,3849
4437,23645
2446,17361
5285,3011
2959,21046
1616,9204
4292,2819
1975,24351
5695,17217
1722,18093
1429,23396
316,11637
977,1916
1722,23591
748,443
4287,15941
5977,8202
293,15540
4762,118
4390,22608
1713,22754
2078,10894
2365,1875
2614,24503
775,7429
938,7576
3881,7576
1729,22952
1801,16863
1214,390
4672,1158
2022,17983
1380,4883
4316,8028
4670,23545
5255,11637
1074,21972
702,21795
4107,14065
740,19518
2713,23433
4527,16909
2818,674
1327,22705
2342,12880
3921,17525
5285,24857
1711,1816
5769,19518
2176,10621
2907,24196
4769,10860
3855,15446
534,22705
516,23348
5209,8860
5991,990
1162,10092
889,23513
1422,4463
4611,1591
3855,9548
6006,19739
5078,5073
700,3939
290,17525
5470,3939
215,17762
746,3924
442,5073
3142,7357
1178,13524
5729,18758
5577,479
4059,4894
2215,4967
425,22823
2365,22579
4712,402
2848,23545
3088,22823
4769,11637
4331,8070
460,2825
4545,11633
4755,55
1328,5866
5821,15505
319,16098
4230,23966
2391,8291
2318,10643
4840,24223
2659,7334
3827,22823
5761,3033
2968,7391
5390,3453
3582,14624
3259,1430
760,24701
2193,7389
2745,17837
3021,8782
2816,4879
2508,10516
5856,22345
3704,18273
4839,17305
4045,8581
1751,10884
274,10797
5431,19167
2747,23531
2228,7533
2719,13702
409,8872
5427,16508
4795,8872
5606,21932
13,6409
2100,5765
3582,13302
4050,20397
506,20702
1656,21670
2912,10884
4890,20757
5766,11158
136,23924
4287,11247
4009,21827
4368,5112
661,13845
3959,20702
4556,22330
5433,18352
840,8760
370,10587
2261,19671
5850,23759
3961,3155
3519,22167
1123,20671
2012,9151
4662,7405
4839,12666
4352,4626
5337,12502
3520,740
3138,5802
327,20328
1328,17221
3821,16564
3081,24586
5226,22295
1626,14646
2395,20702
643,22952
2634,11412
4738,8519
2138,23519
321,13981
1583,8610
1605,5606
1348,24089
5209,6144
3021,21876
1035,22168
1936,3517
4279,24016
5629,4496
5145,17154
642,9777
3142,1248
2527,5073
4059,24354
5976,23125
4006,6561
4486,17178
4839,24201
3995,17178
5038,13847
702,13201
5301,1796
1483,13847
4802,14168
1525,4468
4715,15152
4983,6378
336,24567
4435,6261
321,3222
5816,7405
2143,1495
4124,6920
2972,8355
5638,2447
4562,5198
4902,21821
1346,16824
4390,1278
420,1796
3007,16758
2839,11504
4465,23125
3807,23355
3821,64
4059,12499
16,1278
3257,18363
2785,17591
1570,30
5038,15649
1003,9118
4562,15171
3609,19693
2881,6771
1358,13478
618,12558
1214,17798
5742,10818
3878,4675
5943,404
2365,6985
5837,21900
3971,1987
2978,19693
3727,9070
5141,23525
4585,15900
908,931
4629,7125
5928,6620
3032,3547
2176,19153
2384,3134
4432,9744
1647,5073
5255,19682
3839,21783
3143,24049
3181,13087
3281,4780
1713,19567
2133,9860
2907,15097
4142,20626
4244,18141
892,20504
2260,8798
3531,10084
1986,5634
3972,16799
2363,15716
3880,3924
106,5073
4762,13845
2472,7493
5209,23148
1565,16634
22,7493
2961,19251
706,23357
1697,13524
1735,6486
3021,4477
4712,15146
1967,7493
6000,3287
1192,12329
1718,17410
182,15983
5002,20233
1358,881
321,8587
864,5073
1689,9151
284,10615
3582,14733
4316,5700
2327,23437
2120,12481
1039,14185
1649,949
5677,1508
2792,2389
4890,14192
2266,7352
1275,15250
1630,15250
1615,18028
1271,2073
2980,18477
454,7323
1950,1932
1567,18109
4863,2372
5237,18477
30,10256
867,22295
316,9151
4619,13939
4745,4249
970,18061
1601,20482
1127,2372
2052,720
4981,22450
1936,12329
1684,2781
4802,9860
4842,13365
420,7073
2228,16220
2190,12856
3915,23527
3516,24993
3972,2040
454,8116
3543,182
5351,6875
1480,18561
3001,18562
5447,767
3088,2989
5856,24419
425,2989
1923,3917
1269,13339
2968,3017
2681,2822
2841,5073
2306,12724
2087,6378
5155,18130
1480,18562
3855,23799
700,14617
5970,23799
5470,14617
433,22571
5262,15881
4585,31
741,1327
454,1256
2402,2114
4427,25045
4292,2718
2229,18758
3658,5870
5524,15115
3204,22587
2239,23503
1687,3328
2261,16779
538,7389
2242,2089
5164,22612
757,2430
54,3777
2615,17916
5541,741
840,8587
809,11633
2575,13032
3086,24563
3827,2419
5816,12892
4113,12894
3582,23078
3447,11633
5631,1857
5747,22176
3707,5504
3170,22176
4858,15789
3080,3081
3181,14153
1991,11633
2596,7405
1163,14979
1687,7847
1461,648
4545,14681
3799,15787
5043,2141
3513,672
392,5109
454,470
911,22161
99,15339
4660,22916
3707,2559
5606,825
2266,13386
1191,12580
2633,22722
3333,22898
3185,10869
3107,2141
1336,1065
5915,4785
274,19425
1564,3653
1778,16594
4620,16558
1952,16558
3079,10363
4762,8365
41,540
2100,19839
1818,16753
3925,11054
2970,16616
3272,14151
5782,21494
4155,8446
2214,16616
1361,11054
857,24049
3899,18583
780,23024
3543,2937
764,12061
3543,12582
2647,16040
1202,15283
5638,2807
5677,13970
5172,16040
3417,17066
4796,6844
1191,21329
3820,7458
3120,9537
5695,1065
3320,13819
4745,9591
2417,13844
3689,19137
4656,17275
3747,10807
2989,14621
4124,10807
3936,16868
5262,21720
1647,3924
3505,11810
5182,15242
4187,8266
4303,15201
3715,20561
4390,20561
2968,5867
16,20561
4344,20150
968,7277
3513,2543
1421,19586
4246,16616
1176,24041
4758,1363
4368,21329
1269,6261
643,15852
2814,2820
1967,7765
5763,14621
5043,23216
22,7765
5063,24657
3984,18169
2472,7765
5804,6218
4390,16876
4662,24556
2625,12081
4510,22084
532,16185
5285,22608
4743,12279
3775,15556
3560,9544
2527,3924
3950,8193
2615,19503
3839,6543
1269,12859
4633,23772
1501,3624
5541,2381
5845,22374
1749,22534
4762,19742
4107,17906
5452,1594
5654,21505
5612,7387
4177,7125
342,11603
5014,16972
1274,21056
2262,14070
851,10489
5346,23114
5172,18714
787,2109
2108,20812
2339,24563
5710,23583
3981,7068
577,1747
5479,8002
1649,767
5091,4013
1881,13948
4109,20252
1091,12409
5341,15863
1535,22612
2444,13925
2300,1656
2384,14322
1202,2391
784,23971
2145,18668
3795,22476
683,14767
3705,10574
855,548
1352,5176
3177,11489
3582,12140
1662,11596
2560,11168
941,23840
2816,17047
1722,16145
1776,7730
3839,24041
2339,6207
5967,23438
3257,24006
2444,17291
4302,4885
5017,22295
1778,16813
2239,16171
5088,12942
1862,3215
2336,13320
5883,13096
941,10932
2616,1995
99,17038
5470,13235
4098,19065
3635,15112
2425,15112
700,13235
5237,6081
3687,19065
3807,14795
2980,6081
2297,12119
844,22952
1881,20685
1176,12465
2978,8290
4197,15795
317,11633
286,19236
394,6622
3088,9215
425,9215
1316,2653
5038,20379
3088,18792
433,9544
425,18792
5765,23772
4510,7295
821,5073
3193,2653
5389,7602
237,22665
767,10542
5367,7506
4738,18929
2444,4153
3272,12892
805,16972
3972,27
1183,22557
1776,11586
2340,20224
2663,21057
54,9373
1330,10471
1330,24049
2676,22476
5662,15063
2850,5073
3906,13646
5447,18769
4970,16004
2397,11721
4762,10104
1352,22687
784,5724
1336,10807
4829,18117
867,6406
4555,8091
2681,9418
2325,14378
2936,18360
2373,6198
2444,23185
1881,4152
1218,5014
1561,21879
1862,10808
3056,15470
741,790
1397,17066
1775,24872
1568,21623
4573,15808
5871,17066
2815,12206
1220,21183
1626,159
1533,23637
2388,15895
6000,7813
6041,5072
1075,23583
3001,6897
851,8188
1950,9521
5958,13432
5010,10796
3995,10227
661,1575
2721,4525
1805,613
885,13045
4142,13432
2780,11369
5829,11713
2266,24631
2681,20210
5771,4962
4153,5572
5878,5072
1615,22608
1017,3056
768,22975
5881,22087
425,18815
1617,2691
3088,18815
425,12845
3088,12845
1218,742
4771,14704
2108,20100
425,12844
4743,20835
4662,17217
768,22106
3088,12844
1805,12124
1881,22636
2442,18892
1504,24970
2681,19009
1183,13142
2933,416
111,8725
1691,12847
4109,21684
809,203
4099,12624
2818,11047
505,9288
3715,16565
72,15120
5719,22081
1529,9208
3259,21813
3350,21813
1775,16397
2989,16832
2735,16491
466,24746
5763,16832
1778,7284
885,15283
2631,1594
501,24565
3056,22113
3707,15024
4099,13983
3498,1267
1297,6851
768,5053
2397,24968
1019,23063
1696,9051
4711,24850
2716,22204
5054,11568
3727,22607
2961,23129
3435,18
185,23800
2401,11758
178,21249
913,5073
1631,2683
3197,2683
4099,19461
435,23004
3746,20329
4098,15046
3687,15046
2933,14172
1860,17513
2127,24126
1371,5443
3174,12163
4605,10545
2822,20182
1929,13131
1321,7709
2454,1264
285,3733
2289,10700
4843,5404
2399,24383
2427,24383
2762,23994
2821,11518
5866,4933
1572,21094
1572,5279
1958,19866
2440,19160
5367,10544
3469,23753
4340,20139
5436,8933
699,16702
571,23518
462,11196
2418,12821
3746,8982
1267,3666
4794,20331
5208,2948
2449,7982
4243,23600
1958,12289
4243,19963
4566,452
4859,16997
1654,6650
4843,6500
2315,8359
131,17366
4728,17177
3059,1459
5327,6160
1572,21081
1424,5676
3598,14867
2739,14867
934,8375
4104,19911
5736,7751
4364,5676
4688,7751
5599,16576
753,2643
3769,18172
1071,8097
4367,8097
2822,24366
5654,5183
164,21020
1086,19999
761,12650
2644,6510
958,10863
1398,13131
2100,10764
1856,1079
4739,19328
4283,22513
1952,11743
5637,8881
4066,17097
1004,3913
2195,3730
3159,5594
5265,7125
1723,23680
3741,11637
5044,11637
2663,7404
1454,21221
169,13940
3964,20184
1610,2726
2764,10430
2958,3827
3281,10513
287,17548
1576,7125
74,22095
467,6200
467,5820
467,12347
5250,16576
2281,23865
155,9042
4367,3339
1199,17349
36,22951
1434,16484
4471,7061
5651,2948
3387,19933
4032,19679
2031,14158
3125,21548
4523,2479
4059,4937
3418,19916
2261,10236
3418,11250
1010,14895
3058,2321
2798,18931
3239,9100
3159,24246
5356,11967
5695,6896
2970,373
613,3342
1004,22220
86,3342
4058,4268
4629,3777
2214,373
3778,7380
4113,14877
2143,24670
985,19827
4368,6609
1886,24670
789,13868
2748,2480
1642,6609
232,3085
5028,8714
2383,10631
3625,8579
1838,21290
4463,18578
5259,22170
5067,23461
5036,3328
2399,22503
1172,12727
2427,22503
5878,19787
4177,23721
700,21372
4921,12664
5470,21372
350,14781
3548,17752
4463,19963
2234,17555
5777,19717
2621,14424
2757,22161
5151,2529
5929,6576
4200,16807
3299,22161
2983,10672
4613,3587
4430,7267
1820,16210
1635,10634
6022,10951
6037,20190
1932,7167
4243,14624
2514,19705
1722,5552
3360,5676
651,3590
5817,12547
1250,448
4059,18351
458,23375
3294,22488
1100,24233
5285,22159
4413,1032
4284,16028
2394,8305
3059,18661
4401,11949
4405,17054
5399,7497
3715,8132
4051,23575
3774,8462
5014,9315
2517,8862
4243,17837
4585,15684
1785,24821
2472,6731
22,6731
1967,6731
892,22381
1601,1800
5891,24821
5337,14782
2499,4883
3855,23728
4825,15472
2383,6714
4113,21932
1274,12249
2258,16525
4613,22961
932,21932
3272,12249
3297,7573
5741,15801
6015,737
4204,3276
1633,20003
4235,15565
1856,10851
249,14156
279,926
2590,926
2912,1096
2667,24752
3520,2059
5774,2576
1043,3218
3417,7431
397,18138
4688,24191
4471,12704
1544,15962
5581,22451
4326,24890
5501,14264
3640,8033
3792,15565
2065,8451
2039,2509
5925,5131
1316,3530
6026,14946
5573,21150
1724,9900
487,10476
5172,3624
218,17607
4397,165
2844,8557
321,12005
823,24588
3927,23937
4471,19445
5193,23005
4222,24707
3531,15647
2408,140
4769,8752
2644,1047
4858,376
2491,6135
5211,8581
3849,7488
3795,6922
2353,5245
2174,1896
3495,12521
4045,20978
5357,20830
1346,12126
1568,735
2533,18322
4802,1353
1782,21533
3458,20428
3224,24473
5106,19641
1274,3024
2714,7567
4802,1803
4573,10481
1691,22666
2525,7903
1393,20588
4605,8862
907,9315
790,14943
2083,9108
3935,12712
3412,11846
2621,15826
3412,3094
2254,12626
1015,16484
4614,4268
3705,1165
164,23590
3339,20046
2635,12626
3001,15156
3383,24138
790,3025
4771,20614
4673,2688
1189,2479
3498,7268
4509,23696
3494,5870
5821,4926
1346,21932
2517,6024
872,13756
2079,7746
2709,15599
1936,9845
1015,2629
5437,22571
3245,7855
2101,8462
1677,9824
3697,9824
4107,4383
1233,18412
2236,19509
159,1312
4297,8490
4390,2569
2287,1312
220,8443
4492,20830
1648,16617
2757,3645
4058,18461
3214,4851
1328,265
2994,24696
2994,12089
3125,20236
346,18754
5172,25063
4135,22451
6033,5017
4693,7125
3364,6219
3501,114
760,4963
3009,12579
1480,15156
1346,22587
323,18707
3096,11163
1735,12891
1533,19592
1722,7733
5774,14965
2039,2577
2859,5765
4070,23468
1606,15932
4480,9943
3122,11637
4518,12588
3687,1995
1274,17066
2404,22438
3773,18354
5060,11637
3639,3122
4367,19971
1697,10545
178,3122
5710,11637
2979,1601
4421,23447
4562,23447
2570,9232
4573,7490
5211,18723
1250,2729
1656,10545
661,15989
1037,24567
5528,22119
5541,11818
1667,10457
2445,9987
5774,5181
1162,13856
1072,15132
2379,23444
3759,11041
786,23132
181,20340
54,10545
299,19929
5024,12329
3533,10423
4996,9789
2101,22605
4518,118
2826,21583
2145,1482
2300,10283
5038,13840
665,4703
4555,7030
4802,8344
1562,20431
4371,5736
3428,5025
2165,12098
4350,5354
4562,3135
4421,3135
3494,21998
2793,9413
4555,23820
2018,7125
4425,2188
4424,2188
290,13895
5156,3920
1189,10838
3921,13895
5043,3122
5916,21598
2115,20437
2717,4985
5002,13358
1735,10578
2717,19586
2983,20881
753,15248
1037,17448
2644,22711
5501,7538
4597,3020
2,8443
1724,2481
73,17945
41,8451
4109,13756
4605,6024
2344,20437
3219,3685
1751,4269
1886,15881
2611,9033
6034,13302
1191,7389
948,19924
2143,8666
2968,2778
4353,14963
4673,7068
1194,14963
86,16641
2590,18152
497,24091
2912,4269
3548,5104
1776,11074
279,18152
4305,16123
1639,6220
2413,7613
1325,9747
2713,5821
2817,2156
1744,6233
437,13199
2462,2155
849,8655
4934,7747
3618,23188
5826,21545
2817,13845
2073,13645
4839,11462
4555,6768
2031,6319
4074,11578
5916,17410
3507,9466
2270,1198
5100,6157
2961,8365
2735,13845
6005,6559
1003,16619
1316,4730
1025,2156
2782,16612
2621,19998
1724,2156
1212,17456
332,23190
1724,2155
3318,7036
2556,24301
2031,17410
1722,932
3233,11655
5360,21932
3906,3288
2844,4342
4009,11637
66,24209
3494,8566
3194,24468
324,18424
2983,11637
1606,18366
1178,7036
3666,4342
3193,13845
1316,13845
5361,22037
2353,8451
3350,6157
4401,21828
2115,10618
789,14158
3122,60
1691,15993
4956,14051
2344,10618
770,10638
4315,11637
947,22173
4562,15241
4421,15241
5271,20334
3962,22579
4672,24503
4306,17143
218,2554
3618,23700
454,20121
2222,4891
4573,740
454,22422
1724,13845
2611,755
2687,19738
2260,1584
1022,9842
1838,14427
1004,16841
1847,6956
4769,24448
4758,20431
2691,60
4610,14658
1176,11627
794,24968
764,13169
4956,104
1189,18900
2462,13845
3531,17410
2168,24865
3935,6206
4360,5422
1724,17689
3775,1057
2441,3581
3886,21932
3881,3382
4222,24477
2859,12397
2168,17933
1483,14991
5038,14991
215,17703
4169,2889
2579,14287
577,10430
995,24309
3233,4161
4517,8769
4292,1157
1572,7807
4265,581
703,23443
1513,744
2892,12531
3314,10556
5977,20578
497,3242
4802,11637
5762,24933
4155,14297
1724,11506
3350,3886
741,1293
4585,15628
3886,22587
218,11637
3513,24282
1579,12540
3806,8921
3346,13702
1393,19309
4819,11871
5353,10285
1776,7332
3417,19153
2738,16150
5253,9442
6023,14741
2339,10430
3185,3892
1192,14082
159,3924
1570,5758
54,12341
3516,9088
3224,17749
1724,17915
789,9042
336,11637
4430,24218
3003,10513
5492,4844
4184,8748
2752,6462
1212,2599
2365,897
1330,14110
4427,4383
1733,15452
324,23805
4929,13460
3464,11960
4380,5073
4264,12975
1606,13750
2176,10886
2442,12368
1476,5870
3639,14991
2214,1157
1083,18582
2370,22381
457,24
4555,16919
5404,23784
892,9644
4956,9900
703,881
2190,23078
4350,23195
4961,8806
1936,16822
834,18356
741,932
4681,12687
3639,21361
1162,17938
1722,14991
4771,18486
4509,6336
4147,24337
1202,7311
3494,4383
1404,14791
4956,13147
834,19923
1435,6405
1467,22444
1778,6943
3671,8979
3906,10318
222,22596
2108,19483
1952,20951
4155,22598
5237,10530
1735,23235
3564,9275
4913,15499
4517,3040
2089,10547
978,1641
1694,3427
5259,7805
3906,8451
5489,7882
2533,12975
1471,5737
1675,6433
5183,4073
2804,23823
1579,8777
4107,12052
5271,12052
741,4140
3256,20153
3639,20540
2462,6590
4983,23838
4956,13845
1601,9813
2749,850
5719,17793
3618,24471
3096,20808
2291,1796
3886,7013
789,23583
2222,17410
5528,14259
3986,12308
1975,21582
4006,5025
5742,14626
1905,5414
3701,3875
948,9984
5139,5926
2658,6073
3086,8610
5763,11701
3021,1371
5821,796
4352,28
3576,18166
2895,22514
3516,24503
4712,11001
5798,16154
2709,2155
317,15852
805,19298
1729,10951
811,2146
6041,15523
2419,3115
3396,18634
4184,5728
5728,20085
3476,5025
2747,3876
2,3876
1733,3922
5024,3922
3170,4675
3687,1174
2173,24463
1517,14037
674,17397
4713,12537
5014,6336
1925,12537
433,22325
2202,12102
1991,7394
4223,5280
4681,755
293,10507
900,10464
3702,1732
459,22953
4353,9798
510,19928
1194,9798
1074,9086
2145,3056
3633,23606
4551,10069
266,17129
3451,339
1269,8680
1809,13457
859,11637
5021,11637
2793,10148
497,7683
5374,8877
5145,13607
5119,23523
4024,9943
5453,4288
5973,16425
892,15425
6022,3060
891,3536
432,12536
2764,7787
1776,24041
4529,13845
5427,8451
2874,6448
1234,18481
4022,14833
3444,18187
665,20894
2661,1457
334,16093
1130,16619
4849,13432
4574,13990
5945,21340
3350,21176
5492,17920
1394,16098
1189,7664
4952,19382
784,6241
1680,20387
3849,21564
5540,24495
3867,23684
2397,20854
466,21948
4624,19605
2438,21837
416,12536
4871,13067
2961,4750
2560,2794
3576,4651
3807,7395
433,12378
1065,20808
2752,23361
1269,21817
3807,8551
3021,18538
3005,7745
1970,9984
3001,24845
2291,18538
4864,5579
5452,6786
6022,21233
467,2188
3934,19923
1405,10507
1627,2292
3193,3540
966,11633
1316,3540
2464,3097
3755,15112
5520,9092
4303,18184
2464,3098
1189,14832
3906,8731
5427,215
5585,18351
4771,21259
4551,12341
2442,1036
4248,4937
2565,12128
4248,16692
5787,11960
5426,20379
802,2292
1863,20858
6022,5844
4771,720
5945,13464
468,5072
3193,18898
3021,20581
4248,1124
5364,23802
5097,20066
3807,4484
5114,18351
5114,18352
1316,18898
3197,13154
5954,19778
4591,18634
2240,20027
1438,15472
269,18353
3807,14051
919,20018
269,1526
4319,14378
5673,2589
2773,16555
1136,19998
894,7751
1135,5901
4288,16555
1811,22614
4990,22614
5412,22614
762,19900
2123,87
3901,2
3901,9025
437,6520
1136,5769
1132,12684
1191,2726
2162,12290
4998,10737
1572,22917
437,13206
5042,13564
1136,20000
797,11512
2749,10545
2838,14254
5769,17233
4417,19604
1713,10430
5311,18760
898,19910
3325,9310
4243,23285
5033,19963
3485,14347
1321,10172
1580,19921
1575,18140
3152,12029
2527,7052
1647,7052
5286,9245
3666,1482
1471,13198
2557,12666
5575,8071
5138,23285
4732,6301
657,6922
1138,24512
2262,2915
1235,19954
5859,15523
5977,13645
3907,17120
2872,14887
894,9086
117,24138
1235,14482
83,19841
2763,23285
1141,374
3558,565
5708,19786
3485,3417
3728,1404
1738,19881
1889,24512
1563,8610
497,13448
5585,19029
1235,768
318,19890
1198,23091
2232,7389
1053,11512
642,12132
3702,12012
3320,4161
809,12341
5943,3093
5095,16815
2970,16732
6030,16821
3117,7099
2508,17837
3214,6541
1755,1919
2907,7684
847,19570
4808,10473
4875,22562
2287,19867
141,13376
4533,17285
5332,7389
6022,21894
602,14048
3807,11551
543,10844
5209,18078
3458,11818
109,2576
2713,4430
3839,7389
3350,135
4113,14338
2193,19504
4363,3875
930,14474
5943,11846
5253,11822
3151,4626
1189,13748
2667,4626
5547,20000
351,13100
3003,4907
2683,9119
4239,18549
460,16127
2717,1197
1925,7227
1781,1
3728,9152
4243,23286
4978,15590
3687,6228
2027,18255
3907,16101
4489,22424
1040,1247
5752,11502
5402,15523
3927,2669
4859,8155
4413,2326
3339,24050
1691,9169
1839,15171
831,19866
790,24512
3935,24473
642,16688
1621,23937
3450,11438
2753,6747
5479,20399
1212,8502
4510,4675
1566,15472
3949,6018
5431,19013
2287,19924
2652,9121
1520,22007
36,2344
4184,13208
6038,14895
3300,23551
2764,24160
6004,21081
5375,18352
1402,11886
2815,21548
273,11886
3501,151
169,18210
5157,17806
1572,20870
1200,1880
3320,7389
918,2469
3319,20032
4802,12521
1755,14514
567,18207
3590,17837
5179,18315
1621,15454
1584,17806
3702,16621
1713,11958
4859,11178
3173,2064
4353,17222
2215,6529
5375,13750
1672,16677
1463,21640
4254,9391
1653,9195
4045,10248
3810,12143
4398,23768
3964,350
1742,8677
1713,2263
1785,7624
4058,20663
3335,9993
5708,12709
2448,10314
5038,15505
5114,22824
1483,15505
5891,7624
5339,5118
741,23163
4426,2250
4121,14027
5479,20397
2972,16849
2817,3447
5777,19772
1481,20485
4180,22653
4802,20664
442,24009
5470,22681
5856,16876
306,24683
6022,24495
3417,18046
36,11637
1746,17279
225,19402
1580,13756
3989,14051
269,3819
934,14375
5395,8124
4418,6792
1601,17916
3574,5037
5078,24009
1411,3424
4758,20571
778,16885
942,12397
4981,7454
2992,13423
1212,5594
1361,10069
5358,16167
279,12341
1982,3122
284,7268
72,22370
2590,8525
2590,12341
4070,6546
3915,19403
3696,7592
4738,982
4515,19929
1609,15465
2442,19443
2713,104
269,9232
318,5674
3702,6472
3204,5923
2085,10489
4951,2142
4045,13208
13,9219
2796,12425
3839,24598
2972,12425
5209,12305
3807,20854
5677,23895
1619,13354
388,19780
1302,13943
4070,4756
5044,20425
4785,9597
4455,1919
2745,16127
683,16167
5064,4965
504,23024
5946,10544
1755,17343
4113,7340
169,1482
788,16168
3839,6511
2232,6511
5033,7324
3233,23624
3736,23588
3659,21570
3243,18107
1471,2726
711,2726
637,7868
5695,5391
579,7911
3846,5789
1862,5391
485,4390
1853,9379
3505,4414
2653,14882
959,7839
3795,6154
1910,23192
3531,1875
3736,12060
2942,14594
3979,21529
1455,23208
4043,14489
5253,19954
6009,18672
5564,24233
5577,4482
3548,2422
1382,24087
4019,7458
3936,3153
4247,12341
4555,6922
642,4396
1336,21477
2958,6468
4620,9794
1501,7192
2442,3886
4239,22974
5383,18540
4679,7424
4243,17891
2162,13812
3542,206
1979,13460
403,19889
1172,24049
394,7838
1718,14489
2416,5059
3778,22349
703,17891
5989,17151
5479,5936
3458,17703
3834,24014
3705,17891
963,20318
137,270
370,7629
2838,17891
4012,12135
711,270
3173,17891
2165,17279
4761,23590
938,1966
3774,14324
4111,17891
892,11923
316,23284
2983,14438
2896,7458
5219,17890
3106,18312
1689,23284
4644,14438
3274,2010
96,23990
240,4760
858,4290
5029,17944
4977,10516
5337,14612
3152,17891
2201,7424
3149,7458
5847,10795
1361,9325
3441,3092
2202,17410
5423,17342
657,21232
1042,20953
3590,17891
628,20953
5817,14111
4702,7458
1770,20740
2839,24503
4706,311
4192,3112
5209,10930
2814,17397
1274,4279
942,4549
2442,19215
164,4477
1035,364
420,24067
5216,311
942,18825
2234,10934
2193,20167
1610,2150
911,14746
2681,16120
1655,14746
4118,14618
836,11473
3226,20547
4430,14074
2575,6105
1972,17944
2668,23606
1560,24276
4363,5866
2254,23947
2635,23947
748,2819
4050,780
2959,11871
918,24276
4819,16873
2683,18643
1042,3914
628,3914
1936,17891
2668,9944
3425,13754
3300,15122
1827,15122
3021,19889
6034,19492
2939,20499
1563,24008
5998,6018
2262,20376
1713,17964
1235,13579
2182,2819
421,17964
3143,20697
6049,15900
3176,24166
3764,9656
2417,10704
494,18540
5729,16065
2047,14636
3664,4316
79,24857
5615,8962
3096,215
2590,1211
2115,18415
5681,17913
2234,5251
1789,6216
4858,16692
4713,21404
5155,15728
4455,9092
1101,4163
4191,7787
987,14624
1770,11904
5054,12213
1429,16876
137,10637
3238,20956
3505,18215
4745,23966
711,10637
2383,22374
4765,19524
279,1211
3801,13920
571,19740
2475,22356
4031,8807
4858,15965
3758,2819
3238,22125
5585,22824
942,9696
1925,21404
1290,12466
2057,10195
241,12975
4667,19616
403,10886
4022,24091
5367,12475
2190,16299
3834,23277
1580,12840
2555,20160
642,2636
5183,7921
4705,8921
1962,10562
2748,535
750,19039
1713,14015
4196,65
3257,23547
5014,20493
1770,5866
4177,9858
90,8281
1936,23586
1796,19692
1950,14015
6034,24276
421,14015
4022,5000
4196,1463
306,2025
497,22824
2590,9890
89,15965
3795,14943
2074,17327
2759,21152
5010,17327
269,104
1104,9900
1271,6172
4784,3248
279,9890
5579,20089
766,20808
4143,16868
1529,16868
432,11343
622,23927
1729,4999
1076,19945
4180,18119
4597,24962
3516,897
2517,17891
6000,23304
1601,13061
1468,7068
1360,17699
2533,12341
577,12237
3715,5631
3091,23357
16,5631
1397,8862
3517,17699
5554,5631
3122,5631
2397,14772
5871,8862
2525,5631
616,5631
485,5631
3117,21755
3420,1520
1009,17400
2174,8700
2793,14681
3886,15499
2942,14240
497,1789
3152,21548
87,14015
987,395
2780,24484
3470,21925
616,24712
4098,7436
2525,24712
1195,7903
16,24712
16,17585
616,17585
2525,17585
485,17585
3980,21217
5659,18107
2517,17480
3122,17585
403,3581
1563,21154
1252,397
4385,18033
2108,7067
5174,739
4168,1021
2862,6312
2924,8498
3725,22824
73,12872
1306,20438
4828,2211
3807,2799
3909,15123
2745,8610
1145,9051
5433,4332
4107,13182
858,8132
2155,9627
1991,24215
223,23215
5236,7352
1213,6786
1275,2464
226,20937
6022,10436
96,21087
3915,4671
4912,17834
4713,16213
425,17131
4142,12163
2397,17967
323,3415
3517,15633
1703,22467
4771,6786
2533,18838
5241,15844
905,83
3107,6679
780,5932
2365,9320
4617,16139
5364,16139
2816,10223
3254,19945
3026,18765
2011,11701
1805,9978
3880,2763
1352,5122
269,17833
474,509
1146,20207
1117,18653
5915,11524
4529,7813
1713,18825
6000,6366
3989,767
2108,13759
4437,18706
92,20493
1528,13792
3238,3385
5114,18135
482,19585
3660,9978
3934,4434
2818,17916
2280,20473
4475,7813
3001,3303
4196,9995
1104,856
1035,23148
4153,613
5944,15181
5766,15711
998,9051
4022,16726
780,125
1035,16060
4306,3415
1330,111
809,3153
2760,9607
3238,10415
780,9865
2438,1575
3001,7263
3936,10545
1266,23164
3238,21324
3842,22127
4769,24518
4279,16101
4750,20731
485,16564
4385,18353
2365,21414
3107,10436
1220,19646
5114,10436
4248,6960
4523,5545
2745,10972
269,6195
3080,11517
2011,2248
323,15250
4139,4822
3470,22306
4119,5127
2318,86
4385,13448
919,20003
3660,13293
2560,17382
3827,7311
3867,19461
4259,23851
493,7174
853,22008
658,14105
3511,12295
2289,14105
474,22195
4867,12295
3558,20016
1107,9444
3334,11202
1051,22284
1093,11452
5786,3162
2457,19011
2486,6959
5339,0
3554,15799
1739,18262
3889,12496
3624,10330
137,6518
1258,1850
5253,5859
2056,10330
1053,15713
475,21787
797,15713
148,22917
764,19824
373,24058
3660,13807
670,10545
4839,19738
2517,6537
987,20301
2063,899
4555,12012
1177,22917
2985,12140
4368,5973
1402,2105
2985,14624
4693,24503
1842,15692
3116,24768
4823,4706
1981,448
2237,494
3576,19722
2466,13563
2798,22681
502,19710
2436,13328
4458,5765
1975,2576
938,10544
4761,6516
1818,5388
1235,13577
2658,2901
2107,18897
3859,10610
663,8165
1172,8344
5838,11139
4340,14429
5837,4909
966,16114
5472,19352
4843,5151
5838,17500
312,18736
5339,19694
4023,11958
