group,user
11925,1907.0
11925,2003.0
11926,8490.0
11926,5825.0
11926,2738.0
11927,5224.0
11927,3749.0
11927,6127.0
11928,5761.0
11928,7374.0
11928,6627.0
11928,6809.0
11929,957.0
11929,3238.0
11930,5994.0
11930,6639.0
11931,6461.0
11931,7090.0
11931,5714.0
11932,532.0
11932,2032.0
11933,1084.0
11933,2000.0
11934,3583.0
11934,2195.0
11935,6452.0
11935,4755.0
11936,4900.0
11936,2919.0
11937,6835.0
11937,3370.0
11938,2872.0
11938,1943.0
11938,2887.0
11939,3524.0
11939,3292.0
11940,3864.0
11940,2123.0
11941,1905.0
11941,5739.0
11942,7374.0
11942,5761.0
11942,5635.0
11942,6809.0
11943,7324.0
11943,5721.0
11944,1879.0
11944,7672.0
11944,1138.0
11945,7569.0
11945,844.0
11945,2305.0
11945,269.0
11945,6496.0
11945,5884.0
11946,1454.0
11946,13.0
11947,1343.0
11947,1269.0
11948,2373.0
11948,1907.0
11949,5395.0
11949,3709.0
11949,4546.0
11950,608.0
11950,3893.0
11950,8104.0
11951,1019.0
11951,3321.0
11952,6534.0
11952,5780.0
11952,5401.0
11952,2010.0
11953,6881.0
11953,6857.0
11954,1619.0
11954,247.0
11955,1267.0
11955,6683.0
11956,2079.0
11956,7778.0
11957,2521.0
11957,188.0
11958,6614.0
11958,538.0
11959,1886.0
11959,4705.0
11960,3574.0
11960,8179.0
11961,4599.0
11961,2794.0
11962,8412.0
11962,7457.0
11963,4145.0
11963,3227.0
11963,5688.0
11964,2361.0
11964,6151.0
11964,1853.0
11965,2397.0
11965,980.0
11966,8375.0
11966,4569.0
11967,7805.0
11967,3511.0
11967,4261.0
11967,5448.0
11968,3893.0
11968,269.0
11968,7002.0
11969,5850.0
11969,2586.0
11970,236.0
11970,833.0
11971,2840.0
11971,5021.0
11971,8154.0
11972,2903.0
11972,5537.0
11973,6840.0
11973,503.0
11974,4573.0
11974,2968.0
11975,5141.0
11975,746.0
11976,4124.0
11976,5576.0
11977,2614.0
11977,4413.0
11977,4228.0
11977,972.0
11977,366.0
11978,2000.0
11978,5842.0
11979,8556.0
11979,3386.0
11980,292.0
11980,700.0
11981,298.0
11981,1493.0
11982,3960.0
11982,8032.0
11982,3238.0
11982,6626.0
11983,2001.0
11983,4676.0
11983,8362.0
11984,7806.0
11984,3658.0
11984,4413.0
11984,1594.0
11985,1959.0
11985,2001.0
11986,5844.0
11986,3606.0
11987,8480.0
11987,2824.0
11987,1690.0
11988,1331.0
11988,4305.0
11988,2383.0
11989,2565.0
11989,5603.0
11989,8473.0
11989,2995.0
11990,894.0
11990,598.0
11990,1713.0
11991,4921.0
11991,3684.0
11992,385.0
11992,4807.0
11993,1428.0
11993,5275.0
11994,2174.0
11994,6073.0
11995,4197.0
11995,1207.0
11996,3243.0
11996,7193.0
11997,5461.0
11997,493.0
11998,5859.0
11998,1936.0
11998,2691.0
11999,5424.0
11999,66.0
12000,6236.0
12000,6486.0
12001,1829.0
12001,4927.0
12001,3596.0
12002,4894.0
12002,7274.0
12003,7223.0
12003,8563.0
12003,4213.0
12004,5151.0
12004,4819.0
12004,4413.0
12004,2691.0
12004,7806.0
12004,5946.0
12004,3159.0
12005,4039.0
12005,3810.0
12005,7093.0
12005,6063.0
12006,5996.0
12006,8185.0
12007,2641.0
12007,1009.0
12007,2934.0
12008,7684.0
12008,3122.0
12008,659.0
12008,6568.0
12008,16.0
12009,5946.0
12009,6285.0
12010,970.0
12010,3308.0
12011,8622.0
12011,4509.0
12011,5014.0
12012,7487.0
12012,6215.0
12013,236.0
12013,6485.0
12014,2517.0
12014,7720.0
12014,2636.0
12015,1316.0
12015,2760.0
12015,4064.0
12016,3539.0
12016,1702.0
12016,2171.0
12016,6684.0
12016,7801.0
12017,5604.0
12017,5841.0
12018,7756.0
12018,5676.0
12019,7941.0
12019,6538.0
12020,7684.0
12020,3122.0
12021,7467.0
12021,4022.0
12022,6247.0
12022,3320.0
12023,5011.0
12023,1665.0
12024,5220.0
12024,2363.0
12024,3817.0
12025,1962.0
12025,269.0
12025,913.0
12026,6883.0
12026,1702.0
12026,7467.0
12027,7374.0
12027,6099.0
12027,4842.0
12027,6809.0
12028,1316.0
12028,3193.0
12028,4064.0
12028,2760.0
12029,516.0
12029,5026.0
12029,8203.0
12030,3741.0
12030,3279.0
12030,6868.0
12031,4098.0
12031,5220.0
12032,6203.0
12032,1818.0
12033,5761.0
12033,1741.0
12033,7862.0
12033,8634.0
12034,4020.0
12034,1825.0
12035,7701.0
12035,3256.0
12036,1751.0
12036,6344.0
12036,8002.0
12037,5615.0
12037,7360.0
12037,5829.0
12038,411.0
12038,4819.0
12038,7806.0
12038,6495.0
12039,833.0
12039,2080.0
12039,6485.0
12039,5076.0
12039,8216.0
12039,5926.0
12039,2063.0
12040,1258.0
12040,4206.0
12041,3159.0
12041,5946.0
12042,211.0
12042,6723.0
12042,6951.0
12043,5837.0
12043,5976.0
12044,532.0
12044,2032.0
12044,5604.0
12044,4099.0
12045,6412.0
12045,5242.0
12046,3952.0
12046,6814.0
12047,3370.0
12047,288.0
12047,4543.0
12048,7980.0
12048,8574.0
12049,6344.0
12049,2466.0
12050,3156.0
12050,4845.0
12051,2546.0
12051,7660.0
12052,5595.0
12052,598.0
12053,247.0
12053,4975.0
12053,5950.0
12053,511.0
12054,8076.0
12054,2139.0
12055,5286.0
12055,285.0
12055,2926.0
12056,6068.0
12056,3143.0
12056,2996.0
12057,5635.0
12057,4999.0
12058,4569.0
12058,2496.0
12058,4917.0
12058,7002.0
12058,2691.0
12058,3893.0
12059,2427.0
12059,7708.0
12059,5240.0
12060,2794.0
12060,1905.0
12060,2517.0
12060,5601.0
12061,2712.0
12061,4446.0
12062,3955.0
12062,7098.0
12062,5194.0
12062,6198.0
12062,2596.0
12063,2159.0
12063,8247.0
12064,7967.0
12064,3256.0
12064,1560.0
12064,7002.0
12065,1178.0
12065,5595.0
12065,2242.0
12065,8296.0
12066,4226.0
12066,5313.0
12066,3513.0
12067,5984.0
12067,7179.0
12068,1886.0
12068,4873.0
12068,4765.0
12068,4705.0
12069,4907.0
12069,161.0
12069,1048.0
12070,1672.0
12070,3717.0
12070,6662.0
12071,675.0
12071,5640.0
12072,8277.0
12072,844.0
12072,3893.0
12072,3658.0
12073,7621.0
12073,8311.0
12074,7806.0
12074,3057.0
12075,7764.0
12075,1078.0
12075,7816.0
12076,5626.0
12076,338.0
12077,7144.0
12077,1955.0
12078,3122.0
12078,616.0
12079,440.0
12079,3000.0
12080,3892.0
12080,2044.0
12081,6814.0
12081,5079.0
12081,3952.0
12082,6606.0
12082,1069.0
12083,2942.0
12083,8583.0
12083,2450.0
12083,8609.0
12084,2968.0
12084,79.0
12084,5595.0
12084,2022.0
12084,3318.0
12084,4644.0
12084,8296.0
12084,5438.0
12085,5692.0
12085,7387.0
12086,2033.0
12086,1596.0
12087,4768.0
12087,1068.0
12088,1233.0
12088,1194.0
12089,4999.0
12089,4413.0
12089,1594.0
12089,5761.0
12090,2120.0
12090,6070.0
12091,3256.0
12091,3705.0
12091,6757.0
12091,7967.0
12091,874.0
12092,8125.0
12092,6303.0
12093,134.0
12093,1550.0
12094,1252.0
12094,5859.0
12095,833.0
12095,3240.0
12096,8582.0
12096,4619.0
12097,1355.0
12097,2562.0
12097,3054.0
12097,6800.0
12097,5825.0
12098,6942.0
12098,4344.0
12098,6833.0
12099,7320.0
12099,3559.0
12100,890.0
12100,2003.0
12101,2496.0
12101,3256.0
12101,7967.0
12102,96.0
12102,5354.0
12102,4833.0
12102,5529.0
12102,5307.0
12102,2129.0
12103,5884.0
12103,2070.0
12103,2794.0
12104,5385.0
12104,7904.0
12104,2944.0
12105,7002.0
12105,6496.0
12106,5537.0
12106,5603.0
12107,5724.0
12107,1829.0
12107,6892.0
12107,7217.0
12108,3831.0
12108,79.0
12108,3143.0
12109,913.0
12109,1275.0
12110,4312.0
12110,91.0
12111,5721.0
12111,4783.0
12111,7324.0
12112,1715.0
12112,3588.0
12113,2565.0
12113,5537.0
12114,186.0
12114,16.0
12115,8120.0
12115,2691.0
12116,8509.0
12116,6349.0
12116,6619.0
12116,8540.0
12117,3021.0
12117,7409.0
12118,1878.0
12118,4261.0
12118,4706.0
12118,1128.0
12118,5216.0
12119,5662.0
12119,3635.0
12120,6896.0
12120,1432.0
12121,4099.0
12121,4617.0
12121,503.0
12121,8104.0
12121,1009.0
12122,2159.0
12122,75.0
12123,126.0
12123,7228.0
12124,6854.0
12124,6511.0
12124,8566.0
12125,665.0
12125,3981.0
12126,8001.0
12126,5286.0
12126,539.0
12127,1138.0
12127,1889.0
12128,3158.0
12128,2370.0
12129,5797.0
12129,1738.0
12129,6277.0
12130,4819.0
12130,6495.0
12130,5946.0
12130,7806.0
12131,1630.0
12131,582.0
12132,1200.0
12132,3852.0
12132,1605.0
12132,3653.0
12133,6330.0
12133,5549.0
12133,1779.0
12134,6362.0
12134,3924.0
12134,2431.0
12134,7632.0
12134,1563.0
12134,3224.0
12135,430.0
12135,1702.0
12135,7467.0
12136,8362.0
12136,403.0
12136,302.0
12137,754.0
12137,1008.0
12138,1753.0
12138,5368.0
12139,2322.0
12139,1786.0
12139,6305.0
12140,4838.0
12140,1101.0
12140,6684.0
12140,1702.0
12141,6475.0
12141,1529.0
12142,8266.0
12142,8516.0
12143,1741.0
12143,7566.0
12144,1702.0
12144,2431.0
12144,7999.0
12144,4237.0
12144,3684.0
12145,4413.0
12145,2148.0
12146,5153.0
12146,837.0
12147,2555.0
12147,8397.0
12148,4421.0
12148,2881.0
12148,8120.0
12148,6627.0
12148,7002.0
12148,952.0
12148,6034.0
12149,2496.0
12149,2691.0
12150,2003.0
12150,837.0
12150,3048.0
12150,2859.0
12151,5977.0
12151,8080.0
12152,874.0
12152,5241.0
12152,3256.0
12153,6285.0
12153,6905.0
12153,7806.0
12153,3159.0
12153,4819.0
12153,6495.0
12153,1271.0
12153,2691.0
12154,5456.0
12154,6512.0
12155,3627.0
12155,5684.0
12156,3335.0
12156,5014.0
12156,7570.0
12156,7906.0
12157,8002.0
12157,6344.0
12157,361.0
12157,3705.0
12158,72.0
12158,8550.0
12159,7002.0
12159,8284.0
12159,6099.0
12159,7967.0
12160,4944.0
12160,2701.0
12161,7486.0
12161,124.0
12162,878.0
12162,6843.0
12163,658.0
12163,7885.0
12164,6566.0
12164,5298.0
12164,6848.0
12165,269.0
12165,756.0
12166,140.0
12166,253.0
12167,3797.0
12167,7185.0
12168,8104.0
12168,7896.0
12168,6073.0
12168,8194.0
12169,3595.0
12169,8166.0
12170,3938.0
12170,4422.0
12171,7002.0
12171,3987.0
12172,7724.0
12172,1680.0
12172,3204.0
12173,6757.0
12173,7967.0
12173,7374.0
12173,1513.0
12173,5024.0
12173,8033.0
12173,6809.0
12174,2517.0
12174,6099.0
12174,912.0
12175,493.0
12175,3254.0
12175,2664.0
12176,5286.0
12176,2343.0
12176,5899.0
12176,1926.0
12177,4200.0
12177,4743.0
12178,1183.0
12178,4443.0
12179,2236.0
12179,7620.0
12180,4769.0
12180,3844.0
12181,3051.0
12181,1733.0
12181,6472.0
12182,3645.0
12182,1702.0
12182,6684.0
12183,7167.0
12183,3112.0
12184,5147.0
12184,4030.0
12184,8450.0
12185,272.0
12185,2378.0
12185,2068.0
12185,2702.0
12186,6881.0
12186,894.0
12186,6721.0
12187,823.0
12187,4913.0
12188,805.0
12188,757.0
12188,908.0
12189,1181.0
12189,8379.0
12190,638.0
12190,2209.0
12191,6837.0
12191,1998.0
12192,2917.0
12192,4548.0
12192,6035.0
12193,2845.0
12193,4.0
12194,1245.0
12194,4027.0
12195,4755.0
12195,408.0
12196,5906.0
12196,1905.0
12197,6739.0
12197,5984.0
12198,4753.0
12198,8033.0
12198,5635.0
12199,1702.0
12199,6684.0
12199,3645.0
12199,6883.0
12199,2307.0
12200,1905.0
12200,4675.0
12201,1852.0
12201,351.0
12201,4962.0
12201,5016.0
12202,5385.0
12202,368.0
12203,4589.0
12203,4001.0
12203,3958.0
12204,7002.0
12204,7817.0
12205,5435.0
12205,493.0
12206,3149.0
12206,1002.0
12206,3652.0
12207,3370.0
12207,2944.0
12208,7002.0
12208,6745.0
12208,7967.0
12208,2517.0
12208,4755.0
12208,6984.0
12208,7569.0
12208,8487.0
12208,874.0
12209,4869.0
12209,5543.0
12209,7297.0
12209,5658.0
12210,5005.0
12210,2005.0
12211,6520.0
12211,8554.0
12211,2556.0
12212,8254.0
12212,2065.0
12213,2126.0
12213,2470.0
12214,4583.0
12214,661.0
12215,3652.0
12215,6543.0
12215,8473.0
12215,2565.0
12216,5178.0
12216,298.0
12216,6507.0
12217,2703.0
12217,5863.0
12217,4312.0
12218,7681.0
12218,5755.0
12219,2148.0
12219,4413.0
12219,2839.0
12220,6452.0
12220,5910.0
12220,1163.0
12220,3081.0
12221,8189.0
12221,7479.0
12222,5354.0
12222,6224.0
12222,2129.0
12222,752.0
12223,8516.0
12223,5848.0
12223,4256.0
12224,5135.0
12224,4349.0
12225,1214.0
12225,468.0
12226,1818.0
12226,7886.0
12226,5550.0
12226,1252.0
12226,6496.0
12226,2780.0
12226,4527.0
12226,7173.0
12226,4605.0
12226,7114.0
12227,2500.0
12227,2992.0
12227,562.0
12227,4950.0
12228,1162.0
12228,3245.0
12229,8044.0
12229,2144.0
12230,6809.0
12230,5761.0
12230,7496.0
12230,3658.0
12230,1594.0
12231,657.0
12231,8137.0
12232,1933.0
12232,5300.0
12233,6692.0
12233,2563.0
12234,844.0
12234,4753.0
12235,3775.0
12235,7913.0
12236,8332.0
12236,6279.0
12237,2592.0
12237,1011.0
12238,6852.0
12238,7223.0
12239,5595.0
12239,79.0
12239,8379.0
12239,2022.0
12239,8154.0
12240,7905.0
12240,5537.0
12240,7231.0
12240,6142.0
12240,8473.0
12241,2003.0
12241,2373.0
12241,3893.0
12242,5237.0
12242,3458.0
12243,6126.0
12243,7979.0
12243,1898.0
12244,2373.0
12244,1962.0
12244,5859.0
12244,2003.0
12245,7093.0
12245,2749.0
12245,8080.0
12246,6970.0
12246,7208.0
12247,6360.0
12247,1681.0
12248,6799.0
12248,6095.0
12248,2533.0
12249,1410.0
12249,664.0
12250,5929.0
12250,5726.0
12251,2999.0
12251,8415.0
12252,3944.0
12252,3421.0
12252,5822.0
12252,4100.0
12253,6659.0
12253,2343.0
12254,1946.0
12254,6156.0
12255,6099.0
12255,1069.0
12255,4335.0
12255,1889.0
12255,7002.0
12256,4527.0
12256,7806.0
12256,4833.0
12256,1252.0
12256,7569.0
12257,4380.0
12257,4938.0
12258,3895.0
12258,2776.0
12259,6832.0
12259,8148.0
12260,4755.0
12260,5241.0
12261,5317.0
12261,8472.0
12261,88.0
12261,7131.0
12262,726.0
12262,3522.0
12263,2371.0
12263,7889.0
12263,5884.0
12263,872.0
12264,2557.0
12264,6797.0
12264,7093.0
12265,2715.0
12265,2449.0
12266,2305.0
12266,4066.0
12266,3583.0
12267,1182.0
12267,6547.0
12267,1575.0
12267,6373.0
12268,7801.0
12268,1702.0
12269,8228.0
12269,418.0
12270,874.0
12270,6757.0
12270,8284.0
12270,7002.0
12270,3256.0
12270,7967.0
12271,4548.0
12271,6035.0
12272,6670.0
12272,320.0
12273,1992.0
12273,7749.0
12274,1346.0
12274,7515.0
12275,4099.0
12275,1630.0
12275,3942.0
12275,3353.0
12276,4209.0
12276,8097.0
12277,99.0
12277,3979.0
12277,6270.0
12278,2922.0
12278,4986.0
12278,8399.0
12278,2427.0
12279,7325.0
12279,3849.0
12280,5808.0
12280,5105.0
12281,4003.0
12281,567.0
12281,6513.0
12282,4357.0
12282,5109.0
12283,2312.0
12283,4413.0
12284,2884.0
12284,7325.0
12285,3684.0
12285,8032.0
12285,3238.0
12285,6626.0
12285,6830.0
12286,3799.0
12286,4173.0
12287,2219.0
12287,8516.0
12287,298.0
12287,6507.0
12287,3319.0
12287,6977.0
12288,283.0
12288,2519.0
12289,5595.0
12289,2242.0
12289,3318.0
12290,8223.0
12290,6130.0
12291,6469.0
12291,280.0
12291,3175.0
12292,2525.0
12292,5554.0
12293,772.0
12293,2383.0
12294,6454.0
12294,371.0
12295,5764.0
12295,6680.0
12295,79.0
12296,8487.0
12296,7569.0
12296,6984.0
12296,7002.0
12296,7967.0
12296,3412.0
12296,2006.0
12296,874.0
12297,280.0
12297,6229.0
12297,3187.0
12298,6856.0
12298,2383.0
12298,3664.0
12299,7569.0
12299,6984.0
12299,874.0
12299,7967.0
12299,3412.0
12300,3506.0
12300,8634.0
12301,7000.0
12301,3678.0
12302,874.0
12302,2496.0
12303,211.0
12303,3085.0
12304,7817.0
12304,7806.0
12304,1594.0
12304,2691.0
12304,3159.0
12305,4364.0
12305,4474.0
12306,2399.0
12306,8085.0
12306,2427.0
12307,1014.0
12307,7760.0
12308,8155.0
12308,6596.0
12308,7669.0
12308,566.0
12309,5576.0
12309,3747.0
12309,4124.0
12310,6840.0
12310,8444.0
12311,8457.0
12311,8456.0
12311,837.0
12312,5544.0
12312,433.0
12312,7584.0
12313,3756.0
12313,1532.0
12314,2443.0
12314,5880.0
12315,2145.0
12315,79.0
12316,5470.0
12316,7475.0
12317,4617.0
12317,5364.0
12318,2174.0
12318,8194.0
12318,8104.0
12318,7896.0
12319,2035.0
12319,7817.0
12320,1358.0
12320,894.0
12321,3215.0
12321,7041.0
12322,1594.0
12322,7496.0
12323,4319.0
12323,493.0
12323,2688.0
12323,8305.0
12324,2283.0
12324,1811.0
12324,5412.0
12324,2688.0
12324,4288.0
12325,4222.0
12325,3153.0
12326,4768.0
12326,3896.0
12326,1068.0
12327,1872.0
12327,6758.0
12327,10.0
12328,5043.0
12328,5873.0
12329,4233.0
12329,2296.0
12330,1019.0
12330,1009.0
12330,2794.0
12331,2996.0
12331,6582.0
12331,1810.0
12332,2114.0
12332,26.0
12333,1643.0
12333,5153.0
12333,321.0
12334,7447.0
12334,8379.0
12335,4755.0
12335,6627.0
12336,2013.0
12336,7886.0
12336,2373.0
12336,6073.0
12336,5940.0
12337,665.0
12337,8456.0
12337,366.0
12337,2228.0
12338,3228.0
12338,6146.0
12338,5808.0
12338,895.0
12339,6203.0
12339,4526.0
12340,5906.0
12340,3256.0
12341,5298.0
12341,5575.0
12341,571.0
12341,4581.0
12342,3499.0
12342,6392.0
12343,201.0
12343,6107.0
12343,6883.0
12343,1702.0
12344,5761.0
12344,5635.0
12344,2265.0
12345,2331.0
12345,6064.0
12346,5433.0
12346,821.0
12347,3224.0
12347,1651.0
12348,7447.0
12348,5764.0
12348,4446.0
12348,3658.0
12349,708.0
12349,4594.0
12349,3761.0
12350,7461.0
12350,583.0
12350,1809.0
12351,7374.0
12351,3658.0
12351,7967.0
12351,1741.0
12352,1648.0
12352,5699.0
12353,2648.0
12353,1825.0
12354,608.0
12354,6572.0
12355,2318.0
12355,6385.0
12356,4755.0
12356,408.0
12356,4060.0
12356,1410.0
12357,3893.0
12357,6816.0
12358,802.0
12358,532.0
12358,2032.0
12358,503.0
12358,5604.0
12359,6333.0
12359,269.0
12360,4555.0
12360,5098.0
12361,1309.0
12361,1643.0
12362,5337.0
12362,4934.0
12362,4124.0
12363,6572.0
12363,3525.0
12363,844.0
12363,2373.0
12364,5286.0
12364,1043.0
12365,7967.0
12365,1003.0
12365,6099.0
12365,3299.0
12365,7002.0
12365,3256.0
12366,1748.0
12366,1884.0
12366,7326.0
12366,6395.0
12367,913.0
12367,5940.0
12368,4378.0
12368,2536.0
12369,2664.0
12369,493.0
12370,61.0
12370,933.0
12371,7164.0
12371,6349.0
12372,1872.0
12372,10.0
12372,5477.0
12373,3886.0
12373,7806.0
12373,1562.0
12373,7817.0
12374,3598.0
12374,7661.0
12374,4646.0
12374,8135.0
12375,1872.0
12375,6758.0
12375,8372.0
12375,5477.0
12375,131.0
12376,691.0
12376,687.0
12377,7043.0
12377,307.0
12378,705.0
12378,3909.0
12378,8509.0
12378,6619.0
12379,7351.0
12379,4397.0
12380,7007.0
12380,6073.0
12381,5761.0
12381,1594.0
12381,1454.0
12381,1741.0
12382,5432.0
12382,3233.0
12383,1252.0
12383,5906.0
12384,1252.0
12384,4480.0
12385,7571.0
12385,1716.0
12386,8161.0
12386,1039.0
12387,1425.0
12387,3506.0
12388,4977.0
12388,8524.0
12389,4198.0
12389,8379.0
12390,2827.0
12390,1836.0
12391,6198.0
12391,75.0
12391,844.0
12391,6046.0
12391,810.0
12392,7833.0
12392,126.0
12393,2794.0
12393,3112.0
12393,3981.0
12393,1718.0
12394,2573.0
12394,570.0
12395,7002.0
12395,460.0
12395,1594.0
12396,784.0
12396,823.0
12397,4197.0
12397,8227.0
12398,5412.0
12398,8475.0
12399,5717.0
12399,1269.0
12400,5554.0
12400,7979.0
12401,8367.0
12401,5684.0
12402,1704.0
12402,1214.0
12403,1513.0
12403,7374.0
12404,6258.0
12404,5933.0
12404,2336.0
12405,317.0
12405,5859.0
12405,3379.0
12406,4753.0
12406,1195.0
12406,5761.0
12407,8348.0
12407,2064.0
12407,3940.0
12408,6315.0
12408,1349.0
12409,6449.0
12409,5880.0
12410,5432.0
12410,2129.0
12411,5550.0
12411,2003.0
12412,4246.0
12412,7631.0
12413,5179.0
12413,3040.0
12414,3256.0
12414,6452.0
12415,3238.0
12415,8120.0
12415,5550.0
12415,1252.0
12415,1905.0
12415,2794.0
12415,3923.0
12416,7806.0
12416,3159.0
12416,411.0
12416,1271.0
12416,5946.0
12416,6905.0
12417,6039.0
12417,2366.0
12417,7008.0
12418,6412.0
12418,3848.0
12419,7569.0
12419,1252.0
12419,5906.0
12420,8473.0
12420,2892.0
12421,7398.0
12421,4489.0
12421,7743.0
12422,4819.0
12422,1271.0
12422,2691.0
12422,3159.0
12422,6905.0
12423,8642.0
12423,5958.0
12423,145.0
12424,4070.0
12424,1241.0
12424,5694.0
12425,165.0
12425,1503.0
12426,987.0
12426,8362.0
12426,2001.0
12427,5497.0
12427,953.0
12428,1252.0
12428,4226.0
12429,3374.0
12429,6121.0
12430,2037.0
12430,8457.0
12431,1307.0
12431,1007.0
12432,2492.0
12432,6513.0
12433,7002.0
12433,7569.0
12433,7967.0
12433,874.0
12433,4755.0
12433,6984.0
12433,2006.0
12433,3412.0
12434,1404.0
12434,2156.0
12434,4368.0
12435,5764.0
12435,7447.0
12435,5210.0
12435,5499.0
12435,8379.0
12435,6344.0
12435,5504.0
12435,2022.0
12436,8399.0
12436,7708.0
12436,1951.0
12436,5377.0
12436,5826.0
12437,608.0
12437,6073.0
12437,7896.0
12437,8104.0
12437,1962.0
12438,4400.0
12438,7314.0
12439,7217.0
12439,1829.0
12439,3596.0
12439,5724.0
12439,1571.0
12440,6916.0
12440,2062.0
12440,2525.0
12440,7684.0
12440,16.0
12440,7979.0
12441,8609.0
12441,2942.0
12441,8583.0
12442,1727.0
12442,1452.0
12443,3256.0
12443,2517.0
12444,776.0
12444,7467.0
12445,2936.0
12445,665.0
12446,8194.0
12446,3893.0
12446,4413.0
12447,4458.0
12447,6807.0
12448,8284.0
12448,3256.0
12448,6496.0
12448,3893.0
12448,3513.0
12448,1889.0
12448,7569.0
12448,7002.0
12448,874.0
12448,2517.0
12448,5731.0
12448,7034.0
12448,1252.0
12448,4527.0
12448,7967.0
12448,6099.0
12448,3774.0
12448,4444.0
12448,3299.0
12449,16.0
12449,3122.0
12450,7218.0
12450,1596.0
12451,186.0
12451,6916.0
12452,1889.0
12452,7002.0
12452,7569.0
12452,8284.0
12453,1658.0
12453,7011.0
12453,3842.0
12454,6196.0
12454,4310.0
12455,2265.0
12455,3658.0
12456,8277.0
12456,2466.0
12456,6326.0
12457,1594.0
12457,3893.0
12457,4531.0
12457,4413.0
12457,1962.0
12457,259.0
12458,3436.0
12458,4374.0
12459,8261.0
12459,1882.0
12460,1104.0
12460,837.0
12461,4794.0
12461,7183.0
12461,4840.0
12461,2870.0
12461,2791.0
12462,4138.0
12462,5871.0
12462,1397.0
12463,3987.0
12463,5526.0
12464,4653.0
12464,7042.0
12465,8042.0
12465,1604.0
12466,5584.0
12466,1319.0
12467,5060.0
12467,4373.0
12468,4364.0
12468,8607.0
12469,5554.0
12469,16.0
12469,3122.0
12470,1271.0
12470,7806.0
12470,3159.0
12470,5946.0
12471,5519.0
12471,3384.0
12472,2394.0
12472,1550.0
12473,4413.0
12473,6627.0
12473,8634.0
12473,7374.0
12473,8137.0
12474,3531.0
12474,2380.0
12474,4892.0
12475,27.0
12475,7849.0
12476,5210.0
12476,1648.0
12477,6985.0
12477,1314.0
12478,1017.0
12478,7974.0
12478,3705.0
12479,4965.0
12479,8005.0
12480,2944.0
12480,905.0
12481,6164.0
12481,3336.0
12481,1879.0
12481,671.0
12482,5583.0
12482,7555.0
12482,5479.0
12483,2114.0
12483,124.0
12484,2003.0
12484,837.0
12485,3329.0
12485,5583.0
12486,7701.0
12486,1228.0
12487,7806.0
12487,712.0
12488,6854.0
12488,6636.0
12489,5063.0
12489,4099.0
12490,6821.0
12490,54.0
12491,3506.0
12491,7457.0
12492,8457.0
12492,6867.0
12493,1696.0
12493,73.0
12494,3705.0
12494,1009.0
12494,4617.0
12494,1170.0
12495,4120.0
12495,1699.0
12496,8120.0
12496,4527.0
12496,8487.0
12496,8456.0
12496,874.0
12496,5550.0
12496,7034.0
12496,5054.0
12496,2691.0
12496,3705.0
12496,7002.0
12496,4477.0
12496,269.0
12496,5943.0
12497,2148.0
12497,3893.0
12498,8002.0
12498,6452.0
12498,753.0
12499,1811.0
12499,2853.0
12499,2283.0
12499,4288.0
12499,8305.0
12499,5412.0
12500,2944.0
12500,5385.0
12500,7292.0
12500,4296.0
12500,3370.0
12501,7906.0
12501,908.0
12501,7729.0
12502,8166.0
12502,4446.0
12502,5210.0
12502,3537.0
12502,5764.0
12502,8002.0
12502,6857.0
12502,7447.0
12502,7333.0
12502,8379.0
12502,1689.0
12503,2604.0
12503,1223.0
12504,1129.0
12504,5086.0
12505,7297.0
12505,5543.0
12506,3774.0
12506,1630.0
12506,2517.0
12506,7569.0
12506,1019.0
12506,7002.0
12506,6496.0
12507,1905.0
12507,7598.0
12507,7114.0
12507,3583.0
12508,5263.0
12508,8571.0
12509,5963.0
12509,3492.0
12510,5383.0
12510,8269.0
12510,6080.0
12511,3265.0
12511,3040.0
12512,7211.0
12512,242.0
12513,7835.0
12513,6715.0
12514,1407.0
12514,5079.0
12514,6814.0
12515,724.0
12515,8033.0
12516,6490.0
12516,353.0
12516,3187.0
12517,5950.0
12517,2096.0
12518,3010.0
12518,939.0
12518,7003.0
12518,8538.0
12519,2203.0
12519,1525.0
12520,7020.0
12520,1297.0
12521,690.0
12521,8585.0
12522,7093.0
12522,4670.0
12522,8314.0
12522,3810.0
12523,421.0
12523,1950.0
12524,844.0
12524,6809.0
12524,8120.0
12524,75.0
12524,6198.0
12525,6332.0
12525,6237.0
12526,6515.0
12526,2706.0
12527,1343.0
12527,1804.0
12528,6488.0
12528,1713.0
12529,3886.0
12529,8002.0
12530,3065.0
12530,2918.0
12531,2763.0
12531,665.0
12531,8456.0
12531,844.0
12532,7967.0
12532,3299.0
12532,671.0
12533,7938.0
12533,7508.0
12534,7042.0
12534,6600.0
12535,3370.0
12535,2944.0
12535,5154.0
12535,905.0
12536,8473.0
12536,5537.0
12537,3653.0
12537,3521.0
12538,8296.0
12538,3318.0
12538,2022.0
12538,8379.0
12539,1835.0
12539,2232.0
12539,5894.0
12540,1365.0
12540,1069.0
12541,4848.0
12541,6237.0
12541,6332.0
12542,2380.0
12542,4892.0
12543,908.0
12543,7729.0
12543,7570.0
12544,3119.0
12544,5700.0
12544,6083.0
12544,3687.0
12544,3141.0
12544,6449.0
12545,3175.0
12545,6490.0
12545,280.0
12545,5954.0
12545,3187.0
12545,3262.0
12546,5667.0
